Date,RideId,TrainId
2019-03-28,847,847
2019-03-28,3040,3040
2019-03-28,3947,3947
2019-03-28,3942,3942
2019-03-28,7440,7440
2019-03-28,3047,3047
2019-03-28,7447,7447
2019-03-28,842,842
2019-03-28,849,849
2019-03-28,3042,3042
2019-03-28,3949,3949
2019-03-28,3944,3944
2019-03-28,7442,7442
2019-03-28,7449,7449
2019-03-28,3049,303049
2019-03-28,844,844
2019-03-28,851,851
2019-03-28,3044,3044
2019-03-28,3951,3951
2019-03-28,3946,3946
2019-03-28,7444,7444
2019-03-28,3051,3051
2019-03-28,7451,7451
2019-03-28,846,846
2019-03-28,853,853
2019-03-28,127,127
2019-03-28,3046,3046
2019-03-28,3953,3953
2019-03-28,3948,3948
2019-03-28,7446,7446
2019-03-28,3053,3053
2019-03-28,7453,7453
2019-03-28,848,848
2019-03-28,126,126
2019-03-28,855,855
2019-03-28,3048,3048
2019-03-28,3955,3955
2019-03-28,3950,3950
2019-03-28,7448,7448
2019-03-28,3055,3055
2019-03-28,7455,7455
2019-03-28,850,850
2019-03-28,857,857
2019-03-28,3050,3050
2019-03-28,3957,3957
2019-03-28,3952,3952
2019-03-28,7450,7450
2019-03-28,3057,3057
2019-03-28,7457,7457
2019-03-28,852,852
2019-03-28,859,859
2019-03-28,3052,3052
2019-03-28,3959,3959
2019-03-28,3954,3954
2019-03-28,7452,7452
2019-03-28,3059,3059
2019-03-28,7459,7459
2019-03-28,854,854
2019-03-28,861,861
2019-03-28,129,129
2019-03-28,3054,3054
2019-03-28,3961,3961
2019-03-28,3956,3956
2019-03-28,7454,7454
2019-03-28,3061,3061
2019-03-28,7461,7461
2019-03-28,856,856
2019-03-28,124,124
2019-03-28,863,863
2019-03-28,3056,3056
2019-03-28,3963,3963
2019-03-28,3958,3958
2019-03-28,7456,7456
2019-03-28,3063,3063
2019-03-28,7463,7463
2019-03-28,858,858
2019-03-28,865,865
2019-03-28,3058,3058
2019-03-28,3965,3965
2019-03-28,3960,3960
2019-03-28,7458,7458
2019-03-28,3065,3065
2019-03-28,7465,7465
2019-03-28,860,860
2019-03-28,867,867
2019-03-28,3060,3060
2019-03-28,3967,3967
2019-03-28,3962,3962
2019-03-28,7460,7460
2019-03-28,3067,3067
2019-03-28,7467,7467
2019-03-28,862,862
2019-03-28,869,869
2019-03-28,221,221
2019-03-28,3062,3062
2019-03-28,3969,3969
2019-03-28,3964,3964
2019-03-28,7462,7462
2019-03-28,3069,3069
2019-03-28,7469,7469
2019-03-28,864,864
2019-03-28,871,871
2019-03-28,3064,3064
2019-03-28,3971,3971
2019-03-28,2966,2966
2019-03-28,3071,3071
2019-03-28,7471,7471
2019-03-28,3066,3066
2019-03-28,2973,2973
2019-03-28,2968,2968
2019-03-28,3073,3073
2019-03-28,122,122
2019-03-28,3068,3068
2019-03-28,2975,2975
2019-03-28,2970,2970
2019-03-28,3075,3075
2019-03-28,3070,3070
2019-03-28,2977,2977
2019-03-28,2972,2972
2019-03-28,3077,3077
2019-03-28,3072,3072
2019-03-28,2979,2979
2019-03-28,2974,2974
2019-03-28,3079,3079
2019-03-28,3074,3074
2019-03-28,2981,2981
2019-03-28,104,104
2019-03-28,2976,2976
2019-03-28,3081,3081
2019-03-28,3076,3076
2019-03-28,2983,2983
2019-03-28,2978,2978
2019-03-28,3083,3083
2019-03-28,3078,3078
2019-03-28,2985,2985
2019-03-28,2980,2980
2019-03-28,3085,3085
2019-03-28,120,120
2019-03-28,3080,3080
2019-03-28,2987,2987
2019-03-28,2982,2982
2019-03-28,3087,3087
2019-03-28,3082,3082
2019-03-28,2989,2989
2019-03-28,2984,2984
2019-03-28,3089,3089
2019-03-28,3091,3091
2019-03-28,2986,2986
2019-03-28,7384,7384
2019-03-28,7393,7393
2019-03-28,1405,1405
2019-03-28,7395,7395
2019-03-28,1402,1402
2019-03-29,1409,1409
2019-03-29,1406,1406
2019-03-29,1413,1413
2019-03-29,1412,1412
2019-03-29,1417,1417
2019-03-29,1414,1414
2019-03-29,1418,1418
2019-03-29,7408,7408
2019-03-29,7417,7417
2019-03-29,2919,2919
2019-03-29,2914,2914
2019-03-29,3019,3019
2019-03-29,7419,7419
2019-03-29,7412,7412
2019-03-29,121,121
2019-03-29,3014,3014
2019-03-29,2921,2921
2019-03-29,2916,2916
2019-03-29,3021,3021
2019-03-29,7421,7421
2019-03-29,7414,7414
2019-03-29,823,823
2019-03-29,3016,3016
2019-03-29,3923,3923
2019-03-29,3918,3918
2019-03-29,7416,7416
2019-03-29,3023,3023
2019-03-29,7423,307423
2019-03-29,818,818
2019-03-29,825,825
2019-03-29,3018,3018
2019-03-29,3925,3925
2019-03-29,3920,3920
2019-03-29,7418,7418
2019-03-29,3025,3025
2019-03-29,7425,307425
2019-03-29,820,820
2019-03-29,827,827
2019-03-29,105,105
2019-03-29,3020,3020
2019-03-29,3927,3927
2019-03-29,3922,3922
2019-03-29,7420,7420
2019-03-29,3027,3027
2019-03-29,7427,307427
2019-03-29,822,822
2019-03-29,3022,3022
2019-03-29,3929,3929
2019-03-29,3924,3924
2019-03-29,7422,7422
2019-03-29,7429,307429
2019-03-29,3029,3029
2019-03-29,824,824
2019-03-29,222,222
2019-03-29,831,831
2019-03-29,829,829
2019-03-29,3024,3024
2019-03-29,3931,3931
2019-03-29,3926,3926
2019-03-29,7424,7424
2019-03-29,3031,3031
2019-03-29,7431,307431
2019-03-29,826,826
2019-03-29,833,833
2019-03-29,3026,3026
2019-03-29,3933,3933
2019-03-29,3928,3928
2019-03-29,7426,7426
2019-03-29,7433,307433
2019-03-29,3033,3033
2019-03-29,828,828
2019-03-29,835,835
2019-03-29,3028,3028
2019-03-29,3935,3935
2019-03-29,3930,3930
2019-03-29,7428,7428
2019-03-29,3035,3035
2019-03-29,7435,7435
2019-03-29,830,830
2019-03-29,837,837
2019-03-29,123,123
2019-03-29,3030,3030
2019-03-29,3937,3937
2019-03-29,3932,3932
2019-03-29,7430,7430
2019-03-29,3037,3037
2019-03-29,7437,7437
2019-03-29,832,832
2019-03-29,220,220
2019-03-29,839,839
2019-03-29,3032,3032
2019-03-29,3939,3939
2019-03-29,3934,3934
2019-03-29,7432,7432
2019-03-29,3039,3039
2019-03-29,7439,7439
2019-03-29,834,834
2019-03-29,841,841
2019-03-29,3034,3034
2019-03-29,3941,3941
2019-03-29,3936,3936
2019-03-29,7434,7434
2019-03-29,3041,3041
2019-03-29,7441,7441
2019-03-29,836,836
2019-03-29,843,843
2019-03-29,3036,3036
2019-03-29,3943,3943
2019-03-29,3938,3938
2019-03-29,7436,7436
2019-03-29,3043,3043
2019-03-29,7443,7443
2019-03-29,838,838
2019-03-29,845,845
2019-03-29,125,125
2019-03-29,3038,3038
2019-03-29,3945,3945
2019-03-29,3940,3940
2019-03-29,7438,7438
2019-03-29,3045,3045
2019-03-29,7445,7445
2019-03-29,840,840
2019-03-29,128,128
2019-03-29,847,847
2019-03-29,3040,3040
2019-03-29,3947,3947
2019-03-29,3942,3942
2019-03-29,7440,7440
2019-03-29,3047,3047
2019-03-29,7447,7447
2019-03-29,842,842
2019-03-29,849,849
2019-03-29,3042,3042
2019-03-29,3949,3949
2019-03-29,3944,3944
2019-03-29,7442,7442
2019-03-29,7449,7449
2019-03-29,3049,3049
2019-03-29,844,844
2019-03-29,851,851
2019-03-29,3044,3044
2019-03-29,3951,3951
2019-03-29,3946,3946
2019-03-29,7444,7444
2019-03-29,3051,3051
2019-03-29,7451,7451
2019-03-29,846,846
2019-03-29,853,853
2019-03-29,127,127
2019-03-29,3046,3046
2019-03-29,3953,3953
2019-03-29,3948,3948
2019-03-29,7446,7446
2019-03-29,3053,3053
2019-03-29,7453,7453
2019-03-29,848,848
2019-03-29,126,126
2019-03-29,855,855
2019-03-29,3048,3048
2019-03-29,3955,3955
2019-03-29,3950,3950
2019-03-29,7448,7448
2019-03-29,3055,3055
2019-03-29,7455,7455
2019-03-29,850,850
2019-03-29,857,857
2019-03-29,3050,3050
2019-03-29,3957,3957
2019-03-29,3952,3952
2019-03-29,7450,7450
2019-03-29,7457,7457
2019-03-29,3057,3057
2019-03-29,852,852
2019-03-29,859,859
2019-03-29,3052,3052
2019-03-29,3959,3959
2019-03-29,3954,3954
2019-03-29,7452,7452
2019-03-29,3059,3059
2019-03-29,7459,7459
2019-03-29,854,854
2019-03-29,861,861
2019-03-29,129,129
2019-03-29,3054,3054
2019-03-29,3961,3961
2019-03-29,3956,3956
2019-03-29,7454,7454
2019-03-29,3061,3061
2019-03-29,7461,7461
2019-03-29,856,856
2019-03-29,124,124
2019-03-29,863,863
2019-03-29,3056,3056
2019-03-29,3963,3963
2019-03-29,3958,3958
2019-03-29,7456,7456
2019-03-29,3063,3063
2019-03-29,7463,7463
2019-03-29,858,858
2019-03-29,865,865
2019-03-29,3058,3058
2019-03-29,3965,3965
2019-03-29,3960,3960
2019-03-29,7458,7458
2019-03-29,7465,7465
2019-03-29,3065,3065
2019-03-29,860,860
2019-03-29,867,867
2019-03-29,3060,3060
2019-03-29,3967,3967
2019-03-29,3962,3962
2019-03-29,7460,7460
2019-03-29,3067,3067
2019-03-29,7467,7467
2019-03-29,862,862
2019-03-29,869,869
2019-03-29,221,221
2019-03-29,3062,3062
2019-03-29,3969,3969
2019-03-29,3964,3964
2019-03-29,7462,7462
2019-03-29,3069,3069
2019-03-29,7469,7469
2019-03-29,864,864
2019-03-29,871,871
2019-03-29,3064,3064
2019-03-29,3971,3971
2019-03-29,2966,2966
2019-03-29,3071,3071
2019-03-29,7471,7471
2019-03-29,3066,3066
2019-03-29,2973,2973
2019-03-29,2968,2968
2019-03-29,3073,3073
2019-03-29,122,122
2019-03-29,3068,3068
2019-03-29,2975,2975
2019-03-29,2970,2970
2019-03-29,3075,3075
2019-03-29,3070,3070
2019-03-29,2977,2977
2019-03-29,2972,2972
2019-03-29,3077,3077
2019-03-29,3072,3072
2019-03-29,2979,2979
2019-03-29,2974,2974
2019-03-29,3079,3079
2019-03-29,3074,3074
2019-03-29,2981,2981
2019-03-29,104,104
2019-03-29,2976,2976
2019-03-29,3081,3081
2019-03-29,3076,3076
2019-03-29,2983,2983
2019-03-29,2978,2978
2019-03-29,3083,3083
2019-03-29,3078,3078
2019-03-29,2985,2985
2019-03-29,2980,2980
2019-03-29,3085,3085
2019-03-29,120,120
2019-03-29,3080,3080
2019-03-29,2987,2987
2019-03-29,2982,2982
2019-03-29,3087,3087
2019-03-29,3082,3082
2019-03-29,2989,2989
2019-03-29,2984,2984
2019-03-29,3089,3089
2019-03-29,2986,2986
2019-03-29,3091,3091
2019-03-29,3086,3086
2019-03-29,7393,7393
2019-03-29,7384,7384
2019-03-29,1405,1405
2019-03-29,7395,7395
2019-03-29,1402,1402
2019-03-30,1409,1409
2019-03-30,201406,201406
2019-03-30,1413,1413
2019-03-30,1410,1410
2019-03-30,1417,1417
2019-03-30,1414,1414
2019-03-30,1418,1418
2019-03-30,7408,7408
2019-03-30,1422,1422
2019-03-30,7412,7412
2019-03-30,121,121
2019-03-30,3014,3014
2019-03-30,2916,2916
2019-03-30,3021,3021
2019-03-30,3016,3016
2019-03-30,2923,2923
2019-03-30,2918,2918
2019-03-30,3023,3023
2019-03-30,3018,3018
2019-03-30,2925,2925
2019-03-30,2920,2920
2019-03-30,3025,3025
2019-03-30,105,105
2019-03-30,3020,3020
2019-03-30,2927,2927
2019-03-30,2922,2922
2019-03-30,3027,3027
2019-03-30,829,829
2019-03-30,3022,3022
2019-03-30,3929,3929
2019-03-30,2924,2924
2019-03-30,3029,3029
2019-03-30,222,222
2019-03-30,831,831
2019-03-30,3024,3024
2019-03-30,3931,3931
2019-03-30,3926,3926
2019-03-30,3031,3031
2019-03-30,826,826
2019-03-30,833,833
2019-03-30,3026,3026
2019-03-30,3933,3933
2019-03-30,3928,3928
2019-03-30,3033,3033
2019-03-30,828,828
2019-03-30,835,835
2019-03-30,3028,3028
2019-03-30,3935,3935
2019-03-30,3930,3930
2019-03-30,3035,303035
2019-03-30,830,830
2019-03-30,837,837
2019-03-30,123,123
2019-03-30,3030,3030
2019-03-30,3937,3937
2019-03-30,3932,3932
2019-03-30,3037,3037
2019-03-30,832,832
2019-03-30,220,220
2019-03-30,839,839
2019-03-30,3032,3032
2019-03-30,3939,3939
2019-03-30,3934,3934
2019-03-30,3039,3039
2019-03-30,834,834
2019-03-30,841,841
2019-03-30,3034,3034
2019-03-30,3941,3941
2019-03-30,3936,3936
2019-03-30,3041,3041
2019-03-30,836,836
2019-03-30,843,843
2019-03-30,3036,3036
2019-03-30,3943,3943
2019-03-30,3938,3938
2019-03-30,3043,3043
2019-03-30,838,838
2019-03-30,845,845
2019-03-30,125,125
2019-03-30,3038,3038
2019-03-30,3945,3945
2019-03-30,3940,3940
2019-03-30,3045,3045
2019-03-30,840,840
2019-03-30,128,128
2019-03-30,847,847
2019-03-30,3040,3040
2019-03-30,3947,3947
2019-03-30,3942,3942
2019-03-30,3047,3047
2019-03-30,842,842
2019-03-30,849,849
2019-03-30,3042,3042
2019-03-30,3949,3949
2019-03-30,3944,3944
2019-03-30,3049,3049
2019-03-30,844,844
2019-03-30,851,851
2019-03-30,3044,3044
2019-03-30,3951,3951
2019-03-30,3946,3946
2019-03-30,3051,3051
2019-03-30,846,846
2019-03-30,853,853
2019-03-30,127,127
2019-03-30,3046,3046
2019-03-30,3953,3953
2019-03-30,3948,3948
2019-03-30,3053,3053
2019-03-30,848,848
2019-03-30,126,126
2019-03-30,855,855
2019-03-30,3048,3048
2019-03-30,3955,3955
2019-03-30,3950,3950
2019-03-30,3055,3055
2019-03-30,850,850
2019-03-30,857,857
2019-03-30,3050,3050
2019-03-30,3957,3957
2019-03-30,3952,3952
2019-03-30,3057,3057
2019-03-30,852,852
2019-03-30,859,859
2019-03-30,3052,3052
2019-03-30,3959,3959
2019-03-30,3954,3954
2019-03-30,3059,3059
2019-03-30,854,854
2019-03-30,861,861
2019-03-30,129,129
2019-03-30,3054,3054
2019-03-30,3961,3961
2019-03-30,3956,3956
2019-03-30,3061,3061
2019-03-30,856,856
2019-03-30,124,124
2019-03-30,863,863
2019-03-30,3056,3056
2019-03-30,3963,3963
2019-03-30,3958,3958
2019-03-30,3063,3063
2019-03-30,858,858
2019-03-30,865,865
2019-03-30,3058,3058
2019-03-30,3965,3965
2019-03-30,3960,3960
2019-03-30,3065,3065
2019-03-30,860,860
2019-03-30,867,867
2019-03-30,3060,3060
2019-03-30,3967,3967
2019-03-30,3962,3962
2019-03-30,3067,3067
2019-03-30,862,862
2019-03-30,869,300869
2019-03-30,221,221
2019-03-30,3062,3062
2019-03-30,3969,3969
2019-03-30,3964,3964
2019-03-30,3069,3069
2019-03-30,864,864
2019-03-30,871,871
2019-03-30,3064,3064
2019-03-30,3971,3971
2019-03-30,2966,2966
2019-03-30,3071,3071
2019-03-30,3066,3066
2019-03-30,2973,2973
2019-03-30,2968,2968
2019-03-30,3073,3073
2019-03-30,122,122
2019-03-30,3068,3068
2019-03-30,2975,2975
2019-03-30,2970,2970
2019-03-30,3075,3075
2019-03-30,3070,3070
2019-03-30,2977,2977
2019-03-30,2972,2972
2019-03-30,3077,3077
2019-03-30,3072,3072
2019-03-30,2979,2979
2019-03-30,2974,2974
2019-03-30,3079,3079
2019-03-30,104,104
2019-03-30,3074,3074
2019-03-30,2981,2981
2019-03-30,2976,2976
2019-03-30,3081,3081
2019-03-30,3076,3076
2019-03-30,2983,2983
2019-03-30,2978,2978
2019-03-30,3083,3083
2019-03-30,3078,3078
2019-03-30,2985,2985
2019-03-30,2980,2980
2019-03-30,3085,3085
2019-03-30,3080,3080
2019-03-30,2987,2987
2019-03-30,2982,2982
2019-03-30,3087,3087
2019-03-30,3082,3082
2019-03-30,2989,2989
2019-03-30,2984,2984
2019-03-30,3089,3089
2019-03-30,2986,2986
2019-03-30,3091,3091
2019-03-30,3086,3086
2019-03-30,7393,7393
2019-03-30,7384,7384
2019-03-30,1405,1405
2019-03-30,7395,7395
2019-03-30,1402,1402
2019-03-31,1413,1413
2019-03-30,1406,1406
2019-03-31,1417,1417
2019-03-31,1414,1414
2019-03-31,1421,1421
2019-03-31,1418,1418
2019-03-31,1425,1425
2019-03-31,1422,1422
2019-03-31,3016,3016
2019-03-31,3023,3023
2019-03-31,3018,3018
2019-03-31,2925,2925
2019-03-31,3025,3025
2019-03-31,105,105
2019-03-31,3020,3020
2019-03-31,2927,2927
2019-03-31,2922,2922
2019-03-31,3027,3027
2019-03-31,3022,3022
2019-03-31,2929,2929
2019-03-31,2924,2924
2019-03-31,3029,3029
2019-03-31,222,222
2019-03-31,3024,3024
2019-03-31,2931,2931
2019-03-31,2926,2926
2019-03-31,3031,3031
2019-03-31,3026,3026
2019-03-31,2933,2933
2019-03-31,2928,2928
2019-03-31,3033,3033
2019-03-31,3028,3028
2019-03-31,2935,2935
2019-03-31,2930,2930
2019-03-31,3035,3035
2019-03-31,837,837
2019-03-31,123,123
2019-03-31,3030,3030
2019-03-31,3937,3937
2019-03-31,3932,3932
2019-03-31,3037,3037
2019-03-31,832,832
2019-03-31,220,220
2019-03-31,839,839
2019-03-31,3032,3032
2019-03-31,3939,3939
2019-03-31,3934,3934
2019-03-31,3039,3039
2019-03-31,834,834
2019-03-31,841,841
2019-03-31,3034,3034
2019-03-31,3941,3941
2019-03-31,3936,3936
2019-03-31,3041,3041
2019-03-31,836,836
2019-03-31,843,843
2019-03-31,3036,3036
2019-03-31,3943,3943
2019-03-31,3938,3938
2019-03-31,3043,3043
2019-03-31,838,838
2019-03-31,845,845
2019-03-31,125,125
2019-03-31,3038,3038
2019-03-31,3945,3945
2019-03-31,3940,3940
2019-03-31,3045,3045
2019-03-31,840,840
2019-03-31,128,128
2019-03-31,847,847
2019-03-31,3040,3040
2019-03-31,3947,3947
2019-03-31,3942,3942
2019-03-31,3047,3047
2019-03-31,842,842
2019-03-31,849,849
2019-03-31,3042,3042
2019-03-31,3949,3949
2019-03-31,3944,3944
2019-03-31,3049,3049
2019-03-31,844,844
2019-03-31,851,851
2019-03-31,3044,3044
2019-03-31,3951,3951
2019-03-31,3946,3946
2019-03-31,3051,3051
2019-03-31,846,846
2019-03-31,853,853
2019-03-31,127,127
2019-03-31,3046,3046
2019-03-31,3953,3953
2019-03-31,3948,3948
2019-03-31,3053,3053
2019-03-31,848,848
2019-03-31,126,126
2019-03-31,855,855
2019-03-31,3048,3048
2019-03-31,3955,3955
2019-03-31,3950,3950
2019-03-31,3055,3055
2019-03-31,850,850
2019-03-31,857,857
2019-03-31,3050,3050
2019-03-31,3957,3957
2019-03-31,3952,3952
2019-03-31,3057,3057
2019-03-31,852,852
2019-03-31,859,859
2019-03-31,3052,3052
2019-03-31,3959,3959
2019-03-31,3954,3954
2019-03-31,3059,3059
2019-03-31,854,854
2019-03-31,861,861
2019-03-31,129,129
2019-03-31,3054,3054
2019-03-31,3961,3961
2019-03-31,3956,3956
2019-03-31,3061,3061
2019-03-31,856,856
2019-03-31,124,124
2019-03-31,863,863
2019-03-31,3056,3056
2019-03-31,3963,3963
2019-03-31,3958,3958
2019-03-31,3063,3063
2019-03-31,858,858
2019-03-31,865,865
2019-03-31,3058,3058
2019-03-31,3965,3965
2019-03-31,3960,3960
2019-03-31,3065,3065
2019-03-31,860,860
2019-03-31,867,867
2019-03-31,3060,3060
2019-03-31,3967,3967
2019-03-31,3962,303962
2019-03-31,3067,3067
2019-03-31,862,862
2019-03-31,869,869
2019-03-31,221,221
2019-03-31,3062,3062
2019-03-31,3969,3969
2019-03-31,3964,3964
2019-03-31,3069,3069
2019-03-31,864,864
2019-03-31,871,871
2019-03-31,3064,3064
2019-03-31,3971,3971
2019-03-31,3966,3966
2019-03-31,3071,3071
2019-03-31,866,866
2019-03-31,873,873
2019-03-31,3066,3066
2019-03-31,3973,3973
2019-03-31,3968,3968
2019-03-31,3073,3073
2019-03-31,868,868
2019-03-31,122,122
2019-03-31,875,875
2019-03-31,3068,3068
2019-03-31,3975,3975
2019-03-31,3970,3970
2019-03-31,3075,3075
2019-03-31,870,870
2019-03-31,3070,3070
2019-03-31,2977,2977
2019-03-31,3972,3972
2019-03-31,3077,3077
2019-03-31,872,872
2019-03-31,3072,3072
2019-03-31,2979,2979
2019-03-31,3974,3974
2019-03-31,3079,3079
2019-03-31,874,874
2019-03-31,104,104
2019-03-31,3074,3074
2019-03-31,2981,2981
2019-03-31,2976,2976
2019-03-31,3081,3081
2019-03-31,3076,3076
2019-03-31,2983,2983
2019-03-31,2978,2978
2019-03-31,3083,3083
2019-03-31,3078,3078
2019-03-31,2985,2985
2019-03-31,2980,2980
2019-03-31,3085,3085
2019-03-31,120,120
2019-03-31,3080,3080
2019-03-31,2987,2987
2019-03-31,2982,2982
2019-03-31,3087,3087
2019-03-31,3082,3082
2019-03-31,2989,2989
2019-03-31,3089,3089
2019-03-31,2984,2984
2019-03-31,3091,3091
2019-03-31,2986,2986
2019-03-31,7384,7384
2019-03-31,7393,7393
2019-03-31,1405,1405
2019-03-31,7395,7395
2019-03-31,1402,1402
2019-03-31,1406,1406
2019-04-01,1409,1409
2019-04-01,1413,1413
2019-04-01,1410,1410
2019-04-01,1417,1417
2019-04-01,1414,1414
2019-04-01,1418,1418
2019-04-01,7408,7408
2019-04-01,7417,7417
2019-04-01,2919,2919
2019-04-01,2914,2914
2019-04-01,3019,3019
2019-04-01,7412,7412
2019-04-01,7419,7419
2019-04-01,121,121
2019-04-01,3014,3014
2019-04-01,2921,2921
2019-04-01,2916,2916
2019-04-01,7421,7421
2019-04-01,3021,3021
2019-04-01,7414,7414
2019-04-01,823,823
2019-04-01,3016,3016
2019-04-01,3923,3923
2019-04-01,3918,3918
2019-04-01,7416,7416
2019-04-01,3023,3023
2019-04-01,7423,7423
2019-04-01,818,818
2019-04-01,825,825
2019-04-01,3018,3018
2019-04-01,3925,3925
2019-04-01,3920,3920
2019-04-01,7418,7418
2019-04-01,7425,7425
2019-04-01,3025,3025
2019-04-01,820,820
2019-04-01,827,827
2019-04-01,105,105
2019-04-01,3020,3020
2019-04-01,3927,3927
2019-04-01,3922,3922
2019-04-01,7420,7420
2019-04-01,3027,3027
2019-04-01,7427,7427
2019-04-01,822,822
2019-04-01,829,829
2019-04-01,3022,3022
2019-04-01,3929,3929
2019-04-01,3924,3924
2019-04-01,7422,7422
2019-04-01,7429,7429
2019-04-01,3029,3029
2019-04-01,824,824
2019-04-01,222,222
2019-04-01,831,831
2019-04-01,3024,3024
2019-04-01,3931,3931
2019-04-01,3926,3926
2019-04-01,7424,7424
2019-04-01,3031,3031
2019-04-01,7431,7431
2019-04-01,826,826
2019-04-01,833,833
2019-04-01,3026,3026
2019-04-01,3933,3933
2019-04-01,3928,3928
2019-04-01,7426,7426
2019-04-01,7433,7433
2019-04-01,3033,3033
2019-04-01,828,828
2019-04-01,835,835
2019-04-01,3028,3028
2019-04-01,3935,3935
2019-04-01,3930,3930
2019-04-01,7428,7428
2019-04-01,3035,3035
2019-04-01,7435,7435
2019-04-01,830,830
2019-04-01,837,837
2019-04-01,123,123
2019-04-01,3030,3030
2019-04-01,3937,3937
2019-04-01,3932,3932
2019-04-01,7430,7430
2019-04-01,3037,3037
2019-04-01,7437,7437
2019-04-01,832,832
2019-04-01,220,220
2019-04-01,839,839
2019-04-01,3032,3032
2019-04-01,3939,3939
2019-04-01,3934,3934
2019-04-01,7432,7432
2019-04-01,3039,3039
2019-04-01,7439,7439
2019-04-01,834,834
2019-04-01,841,841
2019-04-01,3034,3034
2019-04-01,3941,3941
2019-04-01,3936,3936
2019-04-01,7434,7434
2019-04-01,7441,7441
2019-04-01,3041,3041
2019-04-01,836,836
2019-04-01,843,843
2019-04-01,3036,3036
2019-04-01,3943,3943
2019-04-01,3938,3938
2019-04-01,7436,7436
2019-04-01,3043,3043
2019-04-01,7443,7443
2019-04-01,838,838
2019-04-01,845,845
2019-04-01,125,125
2019-04-01,3038,3038
2019-04-01,3945,3945
2019-04-01,3940,3940
2019-04-01,7438,7438
2019-04-01,3045,3045
2019-04-01,7445,7445
2019-04-01,840,840
2019-04-01,128,128
2019-04-01,847,847
2019-04-01,3040,3040
2019-04-01,3947,3947
2019-04-01,3942,3942
2019-04-01,7440,7440
2019-04-01,3047,3047
2019-04-01,7447,7447
2019-04-01,842,842
2019-04-01,849,849
2019-04-01,3042,3042
2019-04-01,3949,3949
2019-04-01,3944,3944
2019-04-01,7442,7442
2019-04-01,7449,7449
2019-04-01,3049,3049
2019-04-01,844,844
2019-04-01,851,851
2019-04-01,3044,3044
2019-04-01,3951,3951
2019-04-01,3946,3946
2019-04-01,7444,7444
2019-04-01,3051,3051
2019-04-01,7451,7451
2019-04-01,846,846
2019-04-01,853,853
2019-04-01,127,127
2019-04-01,3046,3046
2019-04-01,3953,3953
2019-04-01,3948,3948
2019-04-01,7446,7446
2019-04-01,3053,3053
2019-04-01,7453,7453
2019-04-01,848,848
2019-04-01,126,126
2019-04-01,855,855
2019-04-01,3048,3048
2019-04-01,3955,3955
2019-04-01,3950,3950
2019-04-01,7448,7448
2019-04-01,3055,3055
2019-04-01,7455,7455
2019-04-01,850,850
2019-04-01,857,857
2019-04-01,3050,3050
2019-04-01,3957,3957
2019-04-01,3952,3952
2019-04-01,7450,7450
2019-04-01,7457,7457
2019-04-01,3057,3057
2019-04-01,852,852
2019-04-01,859,859
2019-04-01,3052,3052
2019-04-01,3959,3959
2019-04-01,3954,3954
2019-04-01,7452,7452
2019-04-01,3059,3059
2019-04-01,7459,7459
2019-04-01,854,854
2019-04-01,861,861
2019-04-01,129,129
2019-04-01,3054,3054
2019-04-01,3961,3961
2019-04-01,3956,3956
2019-04-01,7454,7454
2019-04-01,3061,3061
2019-04-01,7461,7461
2019-04-01,856,856
2019-04-01,124,124
2019-04-01,863,863
2019-04-01,3056,3056
2019-04-01,3963,3963
2019-04-01,3958,3958
2019-04-01,7456,7456
2019-04-01,3063,3063
2019-04-01,7463,7463
2019-04-01,858,858
2019-04-01,865,865
2019-04-01,3058,3058
2019-04-01,3965,3965
2019-04-01,3960,3960
2019-04-01,7458,7458
2019-04-01,7465,7465
2019-04-01,3065,3065
2019-04-01,860,860
2019-04-01,867,867
2019-04-01,3060,3060
2019-04-01,3967,3967
2019-04-01,3962,3962
2019-04-01,7460,7460
2019-04-01,3067,3067
2019-04-01,7467,7467
2019-04-01,862,862
2019-04-01,869,869
2019-04-01,221,221
2019-04-01,3062,3062
2019-04-01,3969,3969
2019-04-01,3964,3964
2019-04-01,7462,7462
2019-04-01,3069,3069
2019-04-01,7469,7469
2019-04-01,864,864
2019-04-01,871,871
2019-04-01,3064,3064
2019-04-01,3971,3971
2019-04-01,2966,2966
2019-04-01,3071,3071
2019-04-01,7471,7471
2019-04-01,3066,3066
2019-04-01,2973,2973
2019-04-01,2968,2968
2019-04-01,3073,3073
2019-04-01,122,122
2019-04-01,3068,3068
2019-04-01,2975,2975
2019-04-01,2970,2970
2019-04-01,3075,3075
2019-04-01,3070,3070
2019-04-01,2977,2977
2019-04-01,2972,2972
2019-04-01,3077,3077
2019-04-01,3072,3072
2019-04-01,2979,2979
2019-04-01,2974,2974
2019-04-01,3079,3079
2019-04-01,104,104
2019-04-01,3074,3074
2019-04-01,2981,2981
2019-04-01,2976,2976
2019-04-01,3081,3081
2019-04-01,3076,3076
2019-04-01,2983,2983
2019-04-01,2978,2978
2019-04-01,3083,3083
2019-04-01,3078,3078
2019-04-01,2985,2985
2019-04-01,2980,2980
2019-04-01,3085,3085
2019-04-01,120,120
2019-04-01,3080,3080
2019-04-01,2987,2987
2019-04-01,2982,2982
2019-04-01,3087,3087
2019-04-01,3082,3082
2019-04-01,2989,2989
2019-04-01,2984,2984
2019-04-01,3089,3089
2019-04-01,2986,2986
